aid,sid
1347364,376241605
1347360,376241767
1347360,376241815
1347360,376241816
1347360,376241817
1347360,376241882
1347360,376241568
1347360,376241577
1347360,376241593
1347360,376241595
1347360,376241659
1347360,376241670
1347360,376241679
1347360,376241686
1347360,376241729
1347360,376241738
1347360,376241743
1347360,376241779
1347360,376241788
1347360,376241813
1347360,376241820
1347360,376241829
1347360,376241845
1347360,376241854
1347360,376241863
1347360,376241558
1347360,376241573
1347360,376241575
1347360,376241588
1347360,376241591
1347348,376241807
1347348,376241841
1347348,376241568
1347348,376241577
1347348,376241593
1347348,376241595
1347348,376241659
1347348,376241670
1347348,376241679
1347348,376241686
1347348,376241729
1347348,376241738
1347348,376241743
1347348,376241779
1347348,376241788
1347348,376241813
1347348,376241820
1347348,376241829
1347348,376241845
1347348,376241854
1347348,376241863
1347348,376241552
1347348,376241554
1347348,376241559
1347348,376241584
1347348,376241611
1347348,376241629
1347348,376241634
1347348,376241652
1347348,376241668
1347351,376241811
1347351,376241827
1347351,376241836
1347351,376241852
1347351,376241861
1347351,376241870
1347351,376241547
1347351,376241599
1347351,376241600
1347351,376241631
1347351,376241682
1347351,376241698
1347351,376241699
1347351,376241700
1347351,376241715
1347351,376241749
1347351,376241847
1347351,376241864
1347351,376241613
1347351,376241614
1347351,376241615
1347351,376241616
1347351,376241647
1347351,376241649
1347351,376241650
1347351,376241665
1347351,376241683
1347351,376241765
1347351,376241783
1347351,376241784
1347401,376241880
1347401,376241541
1347401,376241574
1347401,376241606
1347401,376241608
1347401,376241656
1347401,376241673
1347401,376241688
1347401,376241689
1347401,376241708
1347401,376241724
1347401,376241772
1347401,376241775
1347401,376241792
1347401,376241809
1347401,376241839
1347401,376241840
1347401,376241857
1347401,376241872
1347401,376241556
1347401,376241557
1347401,376241607
1347401,376241674
1347401,376241691
1347401,376241739
1347401,376241742
1347346,376241637
1347346,376241676
1347346,376241685
1347346,376241762
1347346,376241778
1347346,376241878
1347346,376241540
1347346,376241555
1347346,376241572
1347346,376241589
1347346,376241590
1347346,376241638
1347346,376241642
1347346,376241657
1347346,376241690
1347346,376241705
1347346,376241723
1347346,376241740
1347346,376241741
1347346,376241758
1347346,376241789
1347346,376241808
1347346,376241822
1347346,376241856
1347346,376241858
1347346,376241859
1347346,376241562
1347346,376241594
1347346,376241596
1347346,376241601
1347349,376241696
1347349,376241701
1347349,376241719
1347349,376241746
1347349,376241760
1347349,376241771
1347349,376241776
1347349,376241803
1347349,376241846
1347349,376241855
1347349,376241880
1347349,376241561
1347349,376241602
1347349,376241604
1347349,376241627
1347349,376241661
1347349,376241695
1347349,376241702
1347349,376241709
1347349,376241713
1347349,376241718
1347349,376241752
1347349,376241761
1347349,376241786
1347349,376241795
1347349,376241804
1347349,376241838
1347349,376241542
1347349,376241553
1347352,376241872
1347352,376241551
1347352,376241576
1347352,376241578
1347352,376241612
1347352,376241628
1347352,376241646
1347352,376241651
1347352,376241669
1347352,376241671
1347352,376241687
1347352,376241694
1347352,376241721
1347352,376241737
1347352,376241769
1347352,376241812
1347352,376241821
1347352,376241853
1347352,376241547
1347352,376241599
1347352,376241600
1347352,376241631
1347352,376241682
1347352,376241698
1347352,376241699
1347352,376241700
1347352,376241715
1347352,376241749
1347352,376241847
1347352,376241864
1347354,376241710
1347354,376241726
1347354,376241744
1347354,376241753
1347354,376241787
1347354,376241796
1347354,376241801
1347354,376241810
1347354,376241826
1347354,376241830
1347354,376241835
1347354,376241837
1347354,376241860
1347354,376241862
1347354,376241869
1347354,376241613
1347354,376241614
1347354,376241615
1347354,376241616
1347354,376241647
1347354,376241649
1347354,376241650
1347354,376241665
1347354,376241683
1347354,376241765
1347354,376241783
1347354,376241784
1347354,376241798
1347364,376241622
1347364,376241624
1347364,376241675
1347364,376241722
1347364,376241756
1347364,376241791
1347364,376241823
1347364,376241875
1347364,144206445
1347364,363679772
1347364,376241546
1347364,376241549
1347364,376241564
1347364,376241580
1347364,376241582
1347364,376241630
1347364,376241632
1347364,376241633
1347364,376241666
1347364,376241667
1347364,376241680
1347364,376241681
1347364,376241716
1347364,376241731
1347364,376241764
1347364,376241780
1347364,376241782
1347364,376241800
1347364,376241814
1347358,376241714
1347358,376241717
1347358,376241732
1347358,376241747
1347358,376241748
1347358,376241750
1347358,376241781
1347358,376241797
1347358,376241799
1347358,376241849
1347358,376241866
1347358,376241881
1347358,376242718
1347358,376241542
1347358,376241553
1347358,376241571
1347358,376241585
1347358,376241610
1347358,376241617
1347358,376241637
1347358,376241676
1347358,376241685
1347358,376241762
1347358,376241778
1347358,376241878
1347358,376241602
1347358,376241604
1347358,376241627
1347358,376241661
1347365,376241574
1347365,376241606
1347365,376241608
1347365,376241656
1347365,376241673
1347365,376241688
1347365,376241689
1347365,376241708
1347365,376241724
1347365,376241772
1347365,376241775
1347365,376241792
1347365,376241809
1347365,376241839
1347365,376241840
1347365,376241857
1347365,376241872
1347365,376241552
1347365,376241554
1347365,376241559
1347365,376241584
1347365,376241611
1347365,376241629
1347365,376241634
1347365,376241652
1347365,376241668
1347365,376241704
1347365,376241727
1347365,376241736
1347365,376241754
1347365,376241770
1347360,376241623
1347360,376241625
1347360,376241639
1347360,376241640
1347360,376241641
1347360,376241655
1347360,376241658
1347360,376241672
1347360,376241692
1347360,376241706
1347360,376241707
1347360,376241725
1347360,376241755
1347360,376241757
1347360,376241759
1347360,376241773
1347360,376241774
1347360,376241790
1347360,376241805
1347360,376241806
1347360,376241807
1347360,376241841
1347360,376241548
1347360,376241550
1347360,376241563
1347360,376241566
1347360,376241581
1347360,376241597
1347360,376241648
1347351,376241798
1347351,376241832
1347351,376241834
1347351,376241848
1347351,376241850
1347351,376241865
1347351,376241867
1347351,376241562
1347351,376241594
1347351,376241596
1347351,376241601
1347351,376241626
1347351,376241635
1347351,376241712
1347351,376241728
1347351,376241735
1347351,376241751
1347351,376241785
1347351,376241794
1347351,376241819
1347351,376241828
1347351,376241844
1347351,376241851
1347351,376241871
1347351,376241539
1347351,376241605
1347351,376241622
1347351,376241624
1347351,376241675
1347351,376241722
1347401,376241824
1347401,376241825
1347401,376241842
1347401,376241873
1347401,376241874
1347401,376241876
1347401,376241540
1347401,376241555
1347401,376241572
1347401,376241589
1347401,376241590
1347401,376241638
1347401,376241642
1347401,376241657
1347401,376241690
1347401,376241705
1347401,376241723
1347401,376241740
1347401,376241741
1347401,376241758
1347401,376241789
1347401,376241808
1347401,376241822
1347401,376241856
1347401,376241858
1347401,376241859
1347348,376241704
1347348,376241727
1347348,376241736
1347348,376241754
1347348,376241770
1347348,376241843
1347348,376241868
1347348,376241879
1347348,376241541
1347348,376241574
1347348,376241606
1347348,376241608
1347348,376241656
1347348,376241673
1347348,376241688
1347348,376241689
1347348,376241708
1347348,376241724
1347348,376241772
1347348,376241775
1347348,376241792
1347348,376241809
1347348,376241839
1347348,376241840
1347348,376241857
1347348,376241872
1347348,376241544
1347348,376241560
1347348,376241567
1347348,376241569
1347346,376241626
1347346,376241635
1347346,376241712
1347346,376241728
1347346,376241735
1347346,376241751
1347346,376241785
1347346,376241794
1347346,376241819
1347346,376241828
1347346,376241844
1347346,376241851
1347346,376241871
1347346,376241539
1347346,376241605
1347346,376241622
1347346,376241624
1347346,376241675
1347346,376241722
1347346,376241756
1347346,376241791
1347346,376241823
1347346,376241875
1347346,376241541
1347346,376241574
1347346,376241606
1347346,376241608
1347346,376241656
1347346,376241673
1347346,376241688
1347349,376241571
1347349,376241585
1347349,376241610
1347349,376241617
1347349,376241637
1347349,376241676
1347349,376241685
1347349,376241762
1347349,376241778
1347349,376241878
1347349,376241556
1347349,376241557
1347349,376241607
1347349,376241674
1347349,376241691
1347349,376241739
1347349,376241742
1347349,376241824
1347349,376241825
1347349,376241842
1347349,376241873
1347349,376241874
1347349,376241876
1347349,376241551
1347349,376241576
1347349,376241578
1347349,376241612
1347349,376241628
1347349,376241646
1347366,376241779
1347366,376241788
1347366,376241813
1347366,376241820
1347366,376241829
1347366,376241845
1347366,376241854
1347366,376241863
1347366,376241540
1347366,376241555
1347366,376241572
1347366,376241589
1347366,376241590
1347366,376241638
1347366,376241642
1347366,376241657
1347366,376241690
1347366,376241705
1347366,376241723
1347366,376241740
1347366,376241741
1347366,376241758
1347366,376241789
1347366,376241808
1347366,376241822
1347366,376241856
1347366,376241858
1347366,376241859
1347366,376241565
1347366,376241583
1347354,376241832
1347354,376241834
1347354,376241848
1347354,376241850
1347354,376241865
1347354,376241867
1347354,376241875
1347354,376241712
1347354,376241728
1347354,376241735
1347354,376241751
1347354,376241785
1347354,376241794
1347354,376241819
1347354,376241828
1347354,376241844
1347354,376241851
1347354,376241871
1347354,376241609
1347354,376241618
1347354,376241620
1347354,376241636
1347354,376241643
1347354,376241677
1347354,376241720
1347354,376241745
1347354,376241763
1347354,376241777
1347364,376241831
1347364,376241833
1347364,376241547
1347364,376241599
1347364,376241600
1347364,376241631
1347364,376241682
1347364,376241698
1347364,376241699
1347364,376241700
1347364,376241715
1347364,376241749
1347364,376241847
1347364,376241864
1347364,376241556
1347364,376241557
1347364,376241607
1347364,376241674
1347364,376241691
1347364,376241739
1347364,376241742
1347364,376241824
1347364,376241825
1347364,376241842
1347364,376241873
1347364,376241874
1347364,376241876
1347364,376241540
1347364,376241555
1347352,376241552
1347352,376241554
1347352,376241559
1347352,376241584
1347352,376241611
1347352,376241629
1347352,376241634
1347352,376241652
1347352,376241668
1347352,376241704
1347352,376241727
1347352,376241736
1347352,376241754
1347352,376241770
1347352,376241843
1347352,376241868
1347352,376241879
1347352,376241568
1347352,376241577
1347352,376241593
1347352,376241595
1347352,376241659
1347352,376241670
1347352,376241679
1347352,376241686
1347352,376241729
1347352,376241738
1347352,376241743
1347352,376241779
1347352,376241788
1347401,376241551
1347401,376241576
1347401,376241578
1347401,376241612
1347401,376241628
1347401,376241646
1347401,376241651
1347401,376241669
1347401,376241671
1347401,376241687
1347401,376241694
1347401,376241721
1347401,376241737
1347401,376241769
1347401,376241812
1347401,376241821
1347401,376241853
1347401,376241558
1347401,376241573
1347401,376241575
1347401,376241588
1347401,376241591
1347401,376241623
1347401,376241625
1347401,376241639
1347401,376241640
1347360,376241697
1347360,376241714
1347360,376241717
1347360,376241732
1347360,376241747
1347360,376241748
1347360,376241750
1347360,376241781
1347360,376241797
1347360,376241799
1347360,376241849
1347360,376241866
1347360,376241881
1347360,376242718
1347360,376241613
1347360,376241614
1347360,376241615
1347360,376241616
1347360,376241647
1347360,376241649
1347360,376241650
1347360,376241665
1347360,376241683
1347360,376241765
1347360,376241783
1347360,376241784
1347360,376241798
1347360,376241832
1347360,376241834
1347358,376241695
1347358,376241702
1347358,376241709
1347358,376241713
1347358,376241718
1347358,376241752
1347358,376241761
1347358,376241786
1347358,376241795
1347358,376241804
1347358,376241838
1347358,144206445
1347358,363679772
1347358,376241546
1347358,376241549
1347358,376241564
1347358,376241580
1347358,376241582
1347358,376241630
1347358,376241632
1347358,376241633
1347358,376241666
1347358,376241667
1347358,376241680
1347358,376241681
1347358,376241716
1347358,376241731
1347358,376241764
1347358,376241780
1347365,376241843
1347365,376241868
1347365,376241879
1347365,376241609
1347365,376241618
1347365,376241620
1347365,376241636
1347365,376241643
1347365,376241677
1347365,376241720
1347365,376241745
1347365,376241763
1347365,376241777
1347365,376241793
1347365,376241802
1347365,376241818
1347365,376241877
1347365,376241543
1347365,376241545
1347365,376241570
1347365,376241579
1347365,376241586
1347365,376241645
1347365,376241654
1347365,376241684
1347365,376241693
1347365,376241711
1347365,376241734
1347365,376241768
1347365,376241811
1347365,376241827
1347351,376241756
1347351,376241791
1347351,376241823
1347351,376241875
1347351,376241556
1347351,376241557
1347351,376241607
1347351,376241674
1347351,376241691
1347351,376241739
1347351,376241742
1347351,376241824
1347351,376241825
1347351,376241842
1347351,376241873
1347351,376241874
1347351,376241876
1347351,376241548
1347351,376241550
1347351,376241563
1347351,376241566
1347351,376241581
1347351,376241597
1347351,376241648
1347351,376241697
1347351,376241714
1347351,376241717
